index,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99
271,31.0377,36.6523,34.1028,36.1556,37.2753,34.0986,42.5517,32.0607,31.5945,40.8612,38.2234,32.3437,28.5713,31.5830,41.4000,33.5318,35.4103,38.2539,28.6578,32.9408,34.9644,47.2155,27.0172,35.7648,30.8437,31.9590,40.7338,42.2455,44.9834,33.8530,45.4869,31.9526,41.0941,33.3331,44.9293,31.0230,42.7628,35.7454,41.9073,38.8745,39.3393,34.7459,42.2875,33.4307,29.3424,32.7049,46.0799,35.3665,35.2790,39.0881,36.0841,30.2558,29.4152,35.9910,37.9530,36.8124,34.6422,36.7761,29.6562,45.6967,41.8349,39.5057,43.3930,33.9831,40.8850,39.4813,40.5166,39.1447,27.4412,40.9592,35.6272,26.4745,40.8441,30.5759,33.8501,46.1327,28.7682,37.3525,35.1941,41.8553,33.5131,32.9817,42.6033,29.8211,38.2974,29.4560,38.4908,36.3912,31.7528,23.6653,39.6755,33.3288,41.0177,37.6078,41.4080,35.3046,33.4773,37.9616,32.4822,36.0370
272,31.3315,36.7130,34.0555,35.8593,37.5215,33.9273,42.3387,31.8494,31.8791,40.9561,38.5163,32.2792,28.6164,31.2864,41.5521,33.2732,35.2978,38.5320,28.5912,32.6483,35.2094,47.3886,27.0785,36.0585,30.7205,31.6855,40.7796,42.5420,45.1392,33.5966,45.5506,31.6594,41.0963,33.0331,44.9322,30.7230,42.5666,35.5185,41.9397,38.5762,39.6389,34.7308,42.1972,33.1446,29.3908,33.0010,46.1613,35.6552,35.4856,38.8706,36.3515,30.1198,29.7137,36.0213,38.1942,36.9908,34.8484,36.9940,29.3709,45.6041,42.1343,39.4874,43.6793,34.0728,40.7266,39.7360,40.7851,39.0108,27.2257,40.7505,35.8790,26.6374,40.6816,30.3238,34.0913,46.3111,28.9493,37.5917,35.4740,41.9633,33.5878,32.6912,42.3961,29.6042,38.0097,29.5411,38.7859,36.4456,32.0049,23.5026,39.6225,33.0335,41.2300,37.3958,41.4886,35.0157,33.2405,37.7774,32.7479,35.8975
273,31.6295,36.7478,34.0342,35.5601,37.7818,33.7781,42.1082,31.6574,32.1709,41.0258,38.8026,32.1895,28.6871,30.9948,41.7261,33.0288,35.1614,38.7992,28.4995,32.3626,35.4686,47.5398,27.1652,36.3457,30.6215,31.4023,40.7994,42.8413,45.2720,33.3276,45.5886,31.3619,41.0724,32.7340,44.9089,30.4239,42.3513,35.3095,41.9461,38.2763,39.9387,34.7419,42.1321,32.8517,29.4648,33.2917,46.2173,35.9500,35.7103,38.6719,36.6298,30.0076,30.0137,36.0255,38.4190,37.1895,35.0728,37.1931,29.0947,45.4870,42.4342,39.4953,43.9567,34.1870,40.5910,40.0037,41.0409,38.8541,27.0293,40.5237,36.1157,26.8218,40.4977,30.0867,34.3471,46.4679,29.1506,37.8141,35.7622,42.0466,33.6875,32.4082,42.1707,29.4062,37.7305,29.6509,39.0845,36.4742,32.2702,23.3625,39.5440,32.7440,41.4230,37.1661,41.5437,34.7208,33.0207,37.5733,33.0140,35.7591
274,31.9294,36.7565,34.0391,35.2601,38.0541,33.6522,41.8618,31.4863,32.4676,41.0699,39.0799,32.0751,28.7830,30.7106,41.9207,32.8005,35.0022,39.0535,28.4329,32.0701,35.7399,47.6677,27.2765,36.6243,30.5476,31.1115,40.7930,43.1413,45.3809,33.0481,45.6005,31.0621,41.0226,32.4382,44.8596,30.1280,42.1551,35.0826,41.9262,37.9770,40.2364,34.7791,42.0929,32.5543,29.5638,33.5749,46.2473,36.2485,35.9516,38.4935,36.9167,29.9201,30.3129,36.0035,38.6256,37.4070,35.3138,37.3718,28.8297,45.3463,42.7337,39.4770,44.2231,34.3249,40.4327,40.2585,41.2820,38.6756,26.8533,40.2808,36.3355,27.0260,40.2939,29.8666,34.6156,46.6017,29.3705,38.0182,36.0566,42.1044,33.8115,32.1350,41.9290,29.2285,37.4620,29.7847,39.3845,36.4766,32.5466,23.2461,39.4910,32.4487,41.5952,36.9204,41.5729,34.4222,32.8195,37.3508,33.2913,35.6445
275,32.2289,36.7391,34.0702,34.9617,38.3363,33.5505,41.6014,31.3373,32.7671,41.0879,39.3463,31.9370,28.9032,30.4357,42.1345,32.5900,34.8658,39.3207,28.3922,31.7729,36.0213,47.7716,27.4117,36.8921,30.4993,30.8154,40.7604,43.4395,45.4651,32.7601,45.5862,30.7624,40.9471,32.1478,44.7848,29.8375,41.9794,34.8395,41.9326,37.6770,40.5297,34.8420,42.0796,32.2546,29.6872,33.8483,46.2512,36.5484,36.1801,38.2991,37.1949,29.8079,30.6101,35.9628,38.8124,37.6418,35.5694,37.5289,28.5780,45.1830,43.0304,39.4327,44.4765,34.4856,40.2527,40.4985,41.5378,38.5188,26.6992,40.0234,36.5366,27.2486,40.0716,29.6652,34.8947,46.7117,29.6074,38.2023,36.3549,42.1363,33.9589,31.8737,41.6727,29.0726,37.2062,29.9413,39.6831,36.5052,32.8322,23.1542,39.4639,32.1499,41.7454,36.6607,41.5760,34.1222,32.6384,37.1116,33.5774,35.5544
276,32.5257,36.6956,34.1271,34.6671,38.6263,33.4737,41.3291,31.2115,33.0670,41.0798,39.5995,31.7762,29.0470,30.1724,42.3658,32.3990,34.7532,39.5988,28.3774,31.4733,36.3108,47.8505,27.5698,37.1471,30.4770,30.5162,40.7021,43.7338,45.5238,32.4659,45.5458,30.4652,40.8466,31.8652,44.6849,29.5546,41.7831,34.6125,41.9650,37.3788,40.8164,34.9303,42.0404,31.9572,29.8339,34.1100,46.2289,36.8476,36.4246,38.1254,37.4623,29.6719,30.9085,35.9317,38.9781,37.8919,35.8377,37.6631,28.3416,44.9984,43.3221,39.3627,44.7148,34.6677,40.0525,40.7219,41.8062,38.3849,26.5681,39.7535,36.7175,27.4879,39.8326,29.4838,35.1823,46.7969,29.8594,38.3650,36.6548,42.1421,34.1284,31.6262,41.4037,28.9397,36.9649,30.1197,39.9831,36.5076,33.1247,23.0876,39.4630,31.8499,41.8723,36.3889,41.5529,33.8231,32.4789,36.8575,33.8704,35.4897
277,32.8176,36.6264,34.2094,34.3787,38.9219,33.4226,41.0687,31.0625,33.3650,41.0455,39.8648,31.6361,29.2132,29.9226,42.6129,32.2288,34.6653,39.8856,28.3889,31.1735,36.6060,47.9039,27.7495,37.3873,30.4809,30.2163,40.6182,44.0218,45.5566,32.1677,45.4797,30.1725,40.7219,31.5923,44.5607,29.2815,41.5679,34.4036,42.0234,37.0845,41.0944,35.0432,41.9753,31.6643,30.0029,34.3579,46.1807,37.1437,36.6834,37.9736,37.7169,29.5131,31.2084,35.9247,39.1213,38.1555,36.1167,37.7734,28.1221,44.7939,43.6066,39.2675,44.9364,34.8699,39.8336,40.9270,42.0620,38.2281,26.4611,39.4733,36.8769,27.7421,39.5788,29.3240,35.4763,46.8567,30.1246,38.5052,36.9541,42.1217,34.3189,31.3944,41.1242,28.8306,36.7402,30.3184,40.2822,36.4838,33.4219,23.0466,39.4359,31.5511,41.9751,36.1071,41.5038,33.5272,32.2979,36.6183,34.1678,35.4507
278,33.1144,36.5829,34.3166,34.0985,39.2209,33.3973,40.8223,30.8913,33.6589,40.9854,40.1413,31.5197,29.4005,29.6883,42.8738,32.0809,34.6027,40.1790,28.4264,30.8758,36.9047,47.9314,27.9494,37.6110,30.5109,29.9178,40.5096,44.3015,45.5633,31.8678,45.3884,29.8868,40.6214,31.3097,44.4132,29.0203,41.3716,34.1767,42.1071,36.7964,41.3614,35.1800,41.8850,31.3783,30.1928,34.5901,46.1068,37.4345,36.9544,37.8450,37.9843,29.3771,31.5083,35.9196,39.2410,38.4305,36.3850,37.9076,27.9212,44.5711,43.8817,39.1479,45.1396,35.0907,39.5976,41.1123,42.3031,38.0496,26.3789,39.1848,37.0136,28.0091,39.3119,29.1868,35.7744,46.8906,30.4011,38.6217,37.2505,42.0753,34.5288,31.1801,40.8363,28.7464,36.5221,30.5244,40.5780,36.4341,33.7215,23.0318,39.3829,31.2559,42.0529,35.8173,41.4808,33.2280,32.0967,36.3957,34.4607,35.3859
279,33.4063,36.5137,34.4478,33.8287,39.5209,33.3983,40.5918,30.6994,33.9465,40.8999,40.4269,31.4278,29.6075,29.4712,43.1209,31.9107,34.5660,40.4767,28.4897,30.5826,37.2047,47.9327,28.1680,37.8164,30.5667,29.6230,40.3771,44.5706,45.5439,31.5685,45.2724,29.6101,40.5460,31.0193,44.2435,28.7729,41.1564,33.9677,42.2157,36.5168,41.6393,35.2929,41.7700,31.1012,30.4023,34.8049,46.0079,37.7177,37.2356,37.7405,38.2625,29.2649,31.8067,35.8884,39.3363,38.7150,36.6406,38.0647,27.7406,44.3315,44.1454,39.0048,45.3227,35.3283,39.3464,41.2763,42.5278,37.8508,26.3221,38.8902,37.1264,28.2871,39.0341,29.0735,36.0743,46.8985,30.6866,38.7137,37.5417,42.0033,34.7566,30.9850,40.5421,28.6876,36.2952,30.7206,40.8684,36.3588,34.0213,23.0431,39.3044,30.9663,42.1557,35.5355,41.4838,32.9281,31.9157,36.1565,34.7469,35.2959
280,33.6911,36.4194,34.6020,33.5714,39.8197,33.4254,40.3788,30.4880,34.2404,40.8398,40.7194,31.3612,29.7948,29.2368,43.3522,31.7197,34.5553,40.7766,28.5784,30.2960,37.5037,47.9079,28.4038,38.0020,30.6481,29.3343,40.2216,44.8271,45.4985,31.2719,45.1329,29.3445,40.4961,30.7235,44.0529,28.5413,40.9237,33.7783,42.3482,36.2476,41.9260,35.3812,41.6314,30.8351,30.6296,35.0006,45.8846,37.9912,37.5067,37.6119,38.5299,29.1289,32.1012,35.8313,39.4064,39.0067,36.8815,38.2434,27.5815,44.0772,44.3955,38.8392,45.4844,35.5810,39.0818,41.4177,42.7343,37.6332,26.2912,38.5918,37.2146,28.5739,38.7673,28.9364,36.3737,46.8802,30.9791,38.7805,37.8256,41.9062,35.0006,30.8104,40.2440,28.6546,36.0635,30.9112,41.1511,36.2585,34.3190,23.0805,39.2009,30.6847,42.2827,35.2637,41.4607,32.6289,31.7145,35.9340,35.0241,35.1812
281,33.9699,36.3086,34.7781,33.3285,40.1149,33.4784,40.1851,30.2589,34.5280,40.7543,41.0166,31.3203,29.9610,28.9871,43.5660,31.5092,34.5708,41.0762,28.6917,30.0182,37.7994,47.8571,28.6548,38.1663,30.7543,29.0537,40.0443,45.0691,45.4273,30.9805,44.9706,29.0922,40.4722,30.4244,43.8428,28.3271,40.6754,33.6099,42.5036,35.9910,42.2194,35.4442,41.4701,30.5822,30.8732,35.1757,45.7380,38.2529,37.7654,37.4601,38.8081,29.0167,32.3919,35.7568,39.4509,39.3034,37.1059,38.4425,27.4452,43.8100,44.6303,38.6525,45.6235,35.8468,38.8060,41.5356,42.9210,37.3984,26.2864,38.2918,37.2774,28.8672,38.5134,28.7766,36.6704,46.8358,31.2763,38.8215,38.0999,41.7847,35.2589,30.6577,39.9440,28.6477,35.8493,31.1213,41.4241,36.1339,34.6123,23.1437,39.0733,30.4132,42.4328,35.0040,41.4117,32.3330,31.4946,35.7298,35.2903,35.0428
282,34.2380,36.1739,34.9747,33.1018,40.4137,33.5054,39.9722,30.0476,34.8070,40.6441,41.3162,31.3054,30.1047,28.7237,43.7606,31.2809,34.6123,41.3733,28.8288,29.7513,38.0895,47.7807,28.9191,38.3081,30.8846,28.7835,39.8466,45.2948,45.3311,30.6963,44.7871,28.8549,40.4745,30.1244,43.6149,28.1321,40.4428,33.4206,42.6809,35.7490,42.5061,35.5324,41.3315,30.3161,31.1311,35.3290,45.5692,38.5009,38.0365,37.3315,39.0951,28.9292,32.6879,35.7080,39.4693,39.6028,37.3468,38.6213,27.3326,43.5319,44.8480,38.4460,45.7389,36.1237,38.5414,41.6771,43.0865,37.1482,26.3079,37.9926,37.3145,29.1649,38.2745,28.5952,36.9621,46.7658,31.5759,38.8364,38.3625,41.6397,35.5028,30.4831,39.6447,28.6670,35.6542,31.3492,41.6851,35.9860,34.8989,23.2322,38.9225,30.1539,42.5598,34.7321,41.3370,32.0424,31.2578,35.5456,35.5675,34.9282
283,34.4933,36.0164,35.1902,32.8932,40.7090,33.5585,39.7417,29.8556,35.0753,40.5100,41.6134,31.2645,30.2250,28.4489,43.9346,31.0365,34.6278,41.6729,28.9886,29.4975,38.3718,47.6793,29.1949,38.4263,31.0380,28.5256,39.6300,45.5023,45.2104,30.4217,44.5835,28.6345,40.5029,29.8258,43.3708,27.9576,40.2275,33.2116,42.8785,35.5233,42.7994,35.5954,41.2165,30.0390,31.4014,35.4592,45.4226,38.7626,38.2953,37.1797,39.3886,28.8670,32.9822,35.6500,39.4615,39.9027,37.6024,38.7783,27.2448,43.2450,45.0468,38.2213,45.8297,36.4097,38.2902,41.8411,43.2296,36.8845,26.3553,37.6963,37.3297,29.4645,38.0206,28.4354,37.2466,46.6706,31.8757,38.8252,38.6116,41.4724,35.7307,30.2880,39.3447,28.6602,35.4798,31.5933,41.9580,35.8614,35.1767,23.3454,38.7497,29.9087,42.6626,34.4503,41.2373,31.7595,31.0059,35.3828,35.8537,34.8381
284,34.7555,35.8706,35.4231,32.7041,40.9985,33.6370,39.5288,29.6443,35.3310,40.3530,41.9059,31.1979,30.3209,28.1646,44.0866,30.7779,34.6693,41.9700,29.1699,29.2585,38.6443,47.5538,29.4798,38.5201,31.2132,28.2821,39.3961,45.6902,45.0663,30.1585,44.3615,28.4327,40.5395,29.5280,43.1124,27.8051,39.9948,33.0222,43.0951,35.3157,43.0861,35.6837,41.1262,29.7529,31.6820,35.5653,45.2993,39.0361,38.5398,37.0060,39.6864,28.8307,33.2758,35.5885,39.4276,40.2008,37.8708,38.9125,27.1823,42.9516,45.2252,37.9802,45.8953,36.7024,38.0542,42.0263,43.3492,36.6094,26.4283,37.4054,37.3188,29.7643,37.7538,28.2983,37.5217,46.5509,32.1734,38.7879,38.8451,41.2841,35.9746,30.1134,39.0466,28.6272,35.3273,31.8516,42.2190,35.7135,35.4437,23.4823,38.5561,29.6794,42.7404,34.1606,41.1133,31.4863,30.7407,35.2425,36.1466,34.7734
285,35.0067,35.7065,35.6717,32.5361,41.2801,33.7405,39.2982,29.4523,35.5720,40.1743,42.1915,31.1060,30.3916,27.8731,44.2155,30.5070,34.7366,42.2623,29.3713,29.0362,38.9048,47.4049,29.7719,38.5886,31.4090,28.0548,39.1467,45.8570,44.8998,29.9090,44.1228,28.2511,40.5501,29.2282,42.8418,27.6758,39.7465,32.8538,43.2927,35.0900,43.3794,35.7466,41.0611,29.4601,31.9660,35.6620,45.1527,39.2979,38.7683,36.8116,39.9798,28.7685,33.5691,35.5254,39.3679,40.4948,38.1497,39.0228,27.1456,42.6538,45.3820,37.7244,45.9350,36.9998,37.8030,42.1903,43.4923,36.3457,26.5264,37.1219,37.3137,30.0643,37.4760,28.1849,37.7854,46.4078,32.4667,38.7248,39.0612,41.0761,36.2329,29.9607,38.7524,28.5684,35.1528,32.0957,42.4661,35.5434,35.6976,23.6420,38.3434,29.4680,42.7927,33.8652,40.9659,31.2250,30.4643,35.1258,36.4441,34.7344
286,35.2680,35.5592,35.9339,32.3903,41.5516,33.8681,39.0518,29.2812,35.7965,39.9753,42.4680,30.9896,30.4874,27.5888,44.3203,30.2259,34.8291,42.5477,29.5914,28.8323,39.1513,47.2339,30.0688,38.6314,31.6238,27.8454,38.8838,46.0014,44.7557,29.6459,43.8691,28.0909,40.5345,28.9286,42.5608,27.5704,39.4845,32.7077,43.4700,34.8480,43.6709,35.8175,41.0218,29.1627,32.2573,35.7336,44.9838,39.5458,38.9790,36.5980,40.2668,28.6810,33.8616,35.4585,39.3341,40.7929,38.4373,39.1084,27.1350,42.3540,45.5159,37.4559,46.0006,37.2925,37.5385,42.3318,43.6579,36.0955,26.6489,36.8480,37.3062,30.3642,37.1894,28.0963,38.0355,46.2422,32.7533,38.6364,39.2947,40.8877,36.5035,29.8312,38.4645,28.4841,34.9578,32.3236,42.6974,35.3524,35.9367,23.8233,38.1130,29.2758,42.8190,33.5663,40.7964,30.9775,30.1991,34.9855,36.7438,34.7215
287,35.5412,35.4353,36.2078,32.2680,41.8109,34.0189,38.8213,29.0892,36.0028,39.7575,42.7536,30.8977,30.6077,27.3140,44.4002,29.9367,34.9461,42.8240,29.8284,28.6484,39.3819,47.0421,30.3684,38.6482,31.8561,27.6555,38.6344,46.1682,44.6350,29.3712,43.6024,27.9534,40.4928,28.6315,42.2718,27.4900,39.2108,32.5850,43.6254,34.5914,43.9675,35.8627,41.0086,28.8629,32.5538,35.7795,44.7940,39.7781,39.1703,36.3669,40.5450,28.5688,34.1587,35.4173,39.3263,41.0928,38.7312,39.1686,27.1506,42.0544,45.6259,37.1768,46.0914,37.5784,37.2626,42.4497,43.8446,35.8607,26.7947,36.5858,37.3248,30.6636,36.8962,28.0329,38.2703,46.0554,33.0312,38.5233,39.5438,40.7204,36.7617,29.6785,38.1850,28.3751,34.7436,32.5337,42.9113,35.1420,36.1591,24.0246,37.8667,29.1045,42.8192,33.2663,40.6059,30.7457,29.9472,34.8227,37.0435,34.7347
288,35.8241,35.3356,36.4914,32.1700,42.0562,34.1918,38.6084,28.8779,36.1893,39.5225,43.0301,30.7813,30.7515,27.0507,44.4546,29.6417,35.0868,43.0889,30.0806,28.4858,39.5950,46.8309,30.6682,38.6389,32.1040,27.4867,38.4005,46.3561,44.5388,29.0871,43.3248,27.8397,40.4254,28.3392,41.9769,27.4351,38.9274,32.4866,43.8026,34.3493,44.2669,35.8819,41.0216,28.5632,32.8531,35.7994,44.5846,39.9930,39.3407,36.1200,40.8124,28.4328,34.4573,35.3881,39.2924,41.3909,39.0292,39.2029,27.1922,41.7573,45.7111,36.8892,46.2068,37.8554,36.9775,42.5431,44.0102,35.6105,26.9629,36.3374,37.3173,30.9635,36.5985,27.9953,38.4879,45.8489,33.2982,38.3864,39.7773,40.5321,37.0323,29.5489,37.9160,28.2421,34.5485,32.7616,43.1060,34.9137,36.3631,24.2446,37.6064,28.9553,42.7932,32.9674,40.3960,30.5314,29.7104,34.6385,37.3409,34.7740
289,36.1147,35.2609,36.7824,32.0971,42.2854,34.3853,38.4147,28.6488,36.3546,39.2722,43.2954,30.6412,30.9176,26.8009,44.5345,29.3525,35.2500,43.3407,30.3459,28.3458,39.7888,46.6019,30.9661,38.6034,32.3657,27.3400,38.1839,46.5637,44.4676,28.7956,43.0384,27.7507,40.3328,28.0539,41.6783,27.4061,38.6365,32.4133,44.0003,34.1236,44.5635,35.9271,41.0606,28.2658,33.1530,35.7932,44.3574,40.1888,39.4889,35.8592,41.0669,28.2740,34.7573,35.3850,39.2327,41.6849,39.3291,39.2112,27.2595,41.4650,45.7709,36.5952,46.2976,38.1413,36.6854,42.6112,44.1533,35.3469,27.1521,36.1046,37.3169,31.2635,36.2987,27.9838,38.6867,45.6242,33.5522,38.2268,39.9935,40.3241,37.3132,29.4434,37.6597,28.0862,34.3741,33.0057,43.2800,34.6694,36.5471,24.4815,37.3341,28.8294,42.7413,32.6720,40.1681,30.3363,29.4906,34.4343,37.6338,34.8391
290,36.3977,35.1613,37.0786,32.0498,42.4968,34.5981,38.2417,28.4037,36.4975,39.0084,43.5474,30.4785,31.1049,26.5665,44.6393,29.0714,35.4345,43.5772,30.6224,28.2295,39.9620,46.3569,31.2598,38.5421,32.6392,27.2167,37.9500,46.7516,44.4222,28.4991,42.7452,27.6869,40.2157,27.7777,41.3783,27.4032,38.3403,32.3656,44.2169,33.9160,44.8550,35.9979,41.1254,27.9729,33.4521,35.7699,44.1139,40.3641,39.6139,35.5864,41.3343,28.1380,35.0564,35.4080,39.1476,41.9725,39.6286,39.1932,27.3521,41.1796,45.8049,36.2971,46.3631,38.4340,36.3884,42.6537,44.2729,35.0717,27.3608,35.8891,37.3427,31.5624,35.9991,27.9985,38.8652,45.3831,33.7913,38.0457,40.1907,40.0981,37.6021,29.3628,37.4180,27.9086,34.2215,33.2640,43.4321,34.4108,36.7098,24.7336,37.0519,28.7276,42.6639,32.3821,39.9242,30.1617,29.2894,34.2118,37.9198,34.9295
291,36.6709,35.0373,37.3779,32.0286,42.6890,34.8285,38.0907,28.1445,36.6169,38.7332,43.7844,30.2945,31.3120,26.3494,44.7683,28.8005,35.6390,43.7967,30.9081,28.1377,40.1131,46.0978,31.5470,38.4554,32.9224,27.1178,37.7007,46.9183,44.3511,28.2077,42.4476,27.6490,40.0749,27.5127,41.0797,27.3742,38.0411,32.3439,44.4507,33.7281,45.1516,36.0431,41.1644,27.6754,33.7482,35.7216,43.8560,40.5174,39.7146,35.3038,41.6126,28.0258,35.3564,35.4049,39.0377,42.2517,39.9253,39.1493,27.4692,40.9034,45.8647,36.0032,46.4029,38.7314,36.0888,42.6701,44.3680,34.7872,27.5875,35.6926,37.3945,31.8579,35.7019,28.0392,39.0219,45.1273,34.0138,37.8444,40.3675,39.8557,37.8970,29.3077,37.1926,27.7105,34.0921,33.5346,43.6061,34.1664,36.8499,24.9989,36.7619,28.6509,42.5614,32.1002,39.6659,30.0090,29.1083,33.9726,38.1969,35.0445
292,36.9322,34.8900,37.6778,32.0335,42.8603,35.0748,37.9629,27.8730,36.7118,38.4486,44.0044,30.0905,31.5371,26.1512,44.9203,28.5419,35.8618,43.9976,31.2006,28.0712,40.2411,45.8265,31.8255,38.3441,33.2132,27.0439,37.4377,47.0628,44.2548,27.9235,42.1545,27.5852,39.9116,27.2611,40.7848,27.3192,37.7411,32.3484,44.7000,33.5613,45.4431,36.1140,41.1774,27.3757,34.0474,35.6993,43.5858,40.6477,39.7902,35.0135,41.8995,27.9383,35.6549,35.3756,38.9040,42.5202,40.2171,39.0796,27.6099,40.6385,45.9500,35.7155,46.4166,39.0311,35.7890,42.6604,44.4876,34.5121,27.8305,35.5167,37.4203,32.1568,35.4093,28.1057,39.1557,44.8588,34.2178,37.6245,40.5647,39.6296,38.1956,29.2785,36.9509,27.5329,33.9868,33.8155,43.7582,33.9078,36.9663,25.2754,36.4663,28.5997,42.4348,31.8282,39.3953,29.8795,28.9488,33.7185,38.4630,35.1832
293,37.2054,34.7660,37.9771,32.0122,43.0094,35.3351,37.8119,27.6138,36.8031,38.1628,44.2057,29.8681,31.7787,25.9733,45.0943,28.2975,36.1012,44.1784,31.4978,28.0304,40.3450,45.5450,32.0933,38.2088,33.5093,26.9956,37.1632,47.1837,44.1342,27.6488,41.8680,27.4961,39.7270,27.0246,40.4958,27.2388,37.4427,32.3790,44.9339,33.3733,45.7273,36.2100,41.1642,27.0760,34.3435,35.6510,43.3053,40.7540,39.8403,34.7178,42.1930,27.8761,35.9498,35.3205,38.7473,42.7761,40.5017,38.9848,27.7732,40.3868,46.0599,35.4364,46.4042,39.3308,35.4911,42.6245,44.6307,34.2484,28.0879,35.3626,37.4200,32.4568,35.1237,28.1975,39.2657,44.5797,34.4221,37.4048,40.7809,39.4217,38.4956,29.2754,36.6946,27.3770,33.9063,34.1046,43.8872,33.6370,37.0582,25.5609,36.1674,28.5744,42.2850,31.5683,39.1145,29.7740,28.8121,33.4515,38.7159,35.3445
294,37.4883,34.6663,38.2733,31.9649,43.1354,35.6074,37.6389,27.3687,36.8811,37.8732,44.3870,29.6291,32.0348,25.8171,45.2463,28.0389,36.3555,44.3375,31.7974,28.0157,40.4239,45.2556,32.3483,38.0508,33.8085,26.9733,36.8792,47.2803,43.9900,27.3857,41.5904,27.3825,39.5224,26.8052,40.2009,27.1839,37.1427,32.3834,45.1504,33.1657,46.0021,36.3304,41.1771,26.7763,34.6342,35.5771,43.0165,40.8354,39.8644,34.4187,42.4908,27.8397,36.2388,35.2398,38.5689,43.0173,40.7770,38.8655,27.9578,40.1503,46.1758,35.1597,46.3657,39.6283,35.1975,42.5628,44.7963,33.9982,28.3578,35.2315,37.3935,32.7556,34.8472,28.3138,39.3509,44.2920,34.6308,37.1892,41.0144,39.2333,38.7941,29.2462,36.4257,27.2440,33.8514,34.3995,43.9921,33.3559,37.1249,25.8534,35.8674,28.5754,42.1131,31.3225,38.8255,29.6934,28.6991,33.1736,38.9538,35.5272
295,37.7789,34.5917,38.5726,31.9436,43.2371,35.8896,37.4452,27.1396,36.9583,37.5832,44.5467,29.3751,32.3036,25.6839,45.3752,27.7680,36.6227,44.4739,32.0972,28.0271,40.4773,44.9604,32.5886,37.8711,34.1084,26.9771,36.5878,47.3517,43.8235,27.1362,41.3039,27.2934,39.2995,26.6044,39.9023,27.1549,36.8435,32.3617,45.3481,32.9400,46.2653,36.4743,41.1639,26.4765,34.9175,35.4782,42.7218,40.8913,39.8624,34.1187,42.7906,27.8295,36.5337,35.1847,38.3702,43.2420,41.0408,38.7227,28.1623,39.9308,46.2670,34.8739,46.3013,39.9214,34.9104,42.4758,44.9830,33.7634,28.6380,35.1245,37.3932,33.0556,34.5818,28.4537,39.4107,43.9980,34.8256,36.9611,41.2635,39.0660,39.0890,29.1911,36.1462,27.1350,33.8223,34.6981,44.0720,33.0668,37.1719,26.1497,35.5686,28.6024,41.9204,31.0925,38.5306,29.6383,28.6108,32.8869,39.2067,35.6886
296,38.0749,34.5427,38.8725,31.9485,43.3139,36.1796,37.2323,26.9283,37.0566,37.2998,44.6836,29.1082,32.5830,25.5746,45.4800,27.4869,36.9008,44.5865,32.3949,28.0647,40.5047,44.6616,32.8224,37.6832,34.4069,27.0071,36.2913,47.3975,43.6359,26.9021,41.0107,27.2296,39.0781,26.4020,39.6023,27.1520,36.5473,32.3140,45.5253,32.6980,46.5150,36.6406,41.1246,26.1791,35.1917,35.3565,42.4233,40.9214,39.8342,33.8201,43.0902,27.8454,36.8322,35.1554,38.1527,43.4486,41.2912,38.5574,28.3851,39.7300,46.3330,34.5812,46.2117,40.2077,34.6320,42.3641,45.1895,33.5458,28.9265,35.0422,37.4190,33.3545,34.3053,28.5700,39.4446,43.7000,35.0288,36.7404,41.5261,38.9211,39.3780,29.1105,35.8582,27.0507,33.8194,34.9981,44.1265,32.7718,37.2350,26.4430,35.2733,28.6554,41.7084,30.8803,38.2320,29.6091,28.5478,32.5935,39.4728,35.8273
297,38.3740,34.5196,39.1709,31.9796,43.3650,36.4752,37.0018,26.7363,37.1509,37.0150,44.7968,28.8304,32.8709,25.4901,45.5599,27.1977,37.1877,44.6744,32.6881,28.1280,40.5069,44.3616,33.0641,37.5055,34.7017,27.0630,35.9920,47.4173,43.4286,26.6853,40.7132,27.1917,38.8751,26.1810,39.3032,27.1753,36.2481,32.2923,45.6808,32.4414,46.7492,36.8280,41.0596,25.8863,35.4754,35.2591,42.1233,40.9253,39.7801,33.5250,43.3873,27.8873,37.1322,35.1523,37.9179,43.6354,41.5262,38.3710,28.6247,39.5493,46.3733,34.2839,46.0975,40.4851,34.3644,42.2285,45.4141,33.3470,29.2211,34.9855,37.4708,33.6500,34.0196,28.6617,39.4599,43.4003,35.2318,36.5195,41.8004,38.7996,39.6729,29.0554,35.5641,26.9919,33.8426,35.2971,44.1551,32.4731,37.3233,26.7297,34.9838,28.7340,41.4787,30.6873,37.9320,29.6060,28.5107,32.2959,39.7499,35.9422
