index,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36
99,4.3864,28.6285,26.4303,7.6159,-15.8034,-31.9541,-19.0660,-8.7359,4.2860,2.2937,2.0760,4.2074,4.4351,3.9172,3.4053,3.1021,2.9253,2.2572,1.0418,-0.1857,-1.1673,-1.9372,-2.5185,-2.9852,-3.3427,-3.5750,-3.6593,-3.6299,-3.5585,-3.4534,-3.3369,-3.2196,-3.1046,-2.9975,-2.8824,-2.7251,-2.5367
100,-15.5548,26.5548,30.8565,20.8238,8.5552,-12.4062,-17.7024,-12.2981,1.2133,3.7827,0.9876,1.4884,1.7865,1.7555,1.4949,1.2127,0.9625,0.2469,-0.6556,-1.5799,-2.4981,-3.3436,-3.9249,-4.3841,-4.6299,-4.5970,-4.3320,-4.1437,-3.9401,-3.7437,-3.5733,-3.4338,-3.3112,-3.1950,-3.0669,-2.8634,-2.6251
101,-29.4816,23.6910,29.7033,23.2477,16.4521,4.6181,-25.1641,-18.8912,-5.3933,0.8676,-0.8068,-2.2683,-3.2421,-3.1996,-3.0043,-2.8176,-2.6574,-2.5641,-2.7551,-2.9977,-3.3421,-3.6573,-3.7964,-3.9513,-3.9909,-3.8557,-3.6607,-3.5583,-3.4689,-3.4136,-3.3934,-3.3844,-3.3603,-3.3187,-3.2319,-3.0265,-2.7875
102,-15.3755,22.2808,26.0383,18.9087,16.1483,10.9565,-18.9384,-22.7604,-9.2397,-3.6619,-4.7693,-6.4777,-6.4242,-5.3946,-4.7790,-4.4237,-4.0805,-3.4751,-3.2313,-3.4921,-3.8660,-4.0991,-4.0826,-3.9218,-3.6203,-3.2151,-2.8677,-2.7458,-2.6690,-2.6472,-2.6670,-2.7096,-2.7475,-2.7622,-2.7365,-2.5887,-2.4014
103,-8.2769,22.6250,24.6753,18.4624,16.7214,13.9020,-2.7478,-19.7520,-8.8861,-2.2043,-1.9624,-3.4549,-4.8173,-5.2357,-5.3416,-5.4043,-5.3648,-5.1091,-4.8769,-4.7462,-4.6669,-4.5138,-4.2632,-4.1006,-3.9485,-3.5999,-3.1558,-2.9750,-2.8437,-2.7806,-2.7814,-2.8153,-2.8442,-2.8404,-2.7945,-2.6310,-2.4454
104,-7.8687,30.7273,24.8250,14.1959,14.6047,13.1509,2.6014,-14.9258,-10.6929,-2.6091,-2.4260,-3.4715,-4.2582,-4.5800,-4.5569,-4.3407,-4.0448,-3.5310,-3.3945,-3.6509,-3.8304,-3.7951,-3.7010,-3.6641,-3.5461,-3.1872,-2.7420,-2.5506,-2.3956,-2.2927,-2.2452,-2.2468,-2.2670,-2.2775,-2.2761,-2.1778,-2.0290
105,-10.8803,35.6241,32.3074,20.2452,18.8487,17.8175,7.5597,-7.6741,-12.1963,-3.8786,-1.6826,-1.2598,-0.8893,-0.6682,-0.6022,-0.6117,-0.6610,-0.9299,-1.4055,-2.0654,-2.6415,-3.1074,-3.3724,-3.5989,-3.7496,-3.6738,-3.4736,-3.3672,-3.2503,-3.1242,-2.9989,-2.8878,-2.8034,-2.7052,-2.5968,-2.4523,-2.2683
106,-39.3087,20.9105,30.3193,22.4944,20.1027,19.7608,11.9112,1.6364,-11.3575,-5.3065,-0.9317,2.3006,3.7257,3.3839,2.4950,1.6700,1.0699,0.2360,-0.4767,-1.0875,-1.6077,-2.0160,-2.3687,-2.6978,-2.9673,-3.1411,-3.1746,-3.1279,-3.0428,-2.9322,-2.8081,-2.6875,-2.5740,-2.4477,-2.3212,-2.1745,-2.0230
107,-64.4318,-9.5899,14.1267,15.7087,12.6873,16.5139,14.5081,8.1841,-6.3161,-5.6355,-0.6376,1.9366,2.9565,3.0793,2.6880,2.2491,1.9013,1.2533,0.4433,-0.3029,-1.0846,-1.8029,-2.2637,-2.6232,-2.9481,-3.1973,-3.3186,-3.3253,-3.2992,-3.2468,-3.1791,-3.1107,-3.0491,-2.9516,-2.7942,-2.5864,-2.3821
108,-65.2911,-42.2185,-25.1197,-8.2118,5.0939,11.4283,10.1961,4.9788,-7.0674,-7.3752,-0.8821,2.9873,4.7190,5.1852,5.1452,4.9401,4.7376,4.2447,3.1902,1.9064,0.7821,-0.2649,-1.0674,-1.5972,-1.9419,-2.1933,-2.4633,-2.6017,-2.7205,-2.8136,-2.8838,-2.9358,-2.9599,-2.9158,-2.7642,-2.5459,-2.3532
109,-22.6490,-48.0333,-29.8898,-13.2792,-0.0060,10.2675,9.4122,6.3026,-0.6799,-4.2169,-2.2825,-0.0826,0.8110,0.9313,0.8626,0.8064,0.7950,0.7108,0.2829,-0.4401,-1.0821,-1.6816,-2.1634,-2.4536,-2.6173,-2.8365,-3.0910,-3.2061,-3.3141,-3.4177,-3.5158,-3.5939,-3.6044,-3.5128,-3.3198,-3.0589,-2.8043
110,5.6215,-18.4814,-31.3480,-23.2044,-13.8577,-0.1877,8.4817,6.5587,1.4402,-3.4086,-2.2084,0.9477,2.1689,2.0471,1.5210,1.1898,1.0863,0.7711,-0.0435,-0.9020,-1.4825,-1.9024,-2.1796,-2.4146,-2.6014,-2.7697,-2.9175,-2.9773,-3.0224,-3.0543,-3.0798,-3.0965,-3.0910,-3.0409,-2.9207,-2.7449,-2.5474
111,6.4329,10.0294,-6.0905,-25.8751,-23.3307,-15.2978,4.8576,6.5593,3.5752,-1.1132,0.2007,3.8087,4.0483,2.8365,1.7419,1.0906,0.7321,-0.0125,-0.9774,-1.8779,-2.5937,-3.0837,-3.3175,-3.4742,-3.5874,-3.6164,-3.5297,-3.4554,-3.3632,-3.2621,-3.1686,-3.0907,-3.0153,-2.9330,-2.8265,-2.6577,-2.4534
112,-8.9636,7.2747,11.1789,-8.7745,-24.1020,-23.9320,-10.9718,1.2006,4.5108,1.7784,0.5889,1.9566,2.0506,1.3660,0.7730,0.4469,0.2079,-0.6627,-1.8728,-2.8348,-3.3969,-3.7287,-3.9321,-4.1546,-4.3231,-4.3153,-4.1570,-4.0564,-3.9504,-3.8445,-3.7500,-3.6639,-3.5691,-3.4660,-3.3464,-3.1465,-2.8974
113,-12.9779,-6.1189,13.0927,8.5624,-6.2917,-22.6457,-20.0053,-10.7835,2.1285,0.1814,-2.7020,-4.2747,-4.3079,-3.3661,-2.7431,-2.4191,-2.1999,-2.1156,-2.6060,-3.1676,-3.4934,-3.6873,-3.7976,-3.8597,-3.7545,-3.4591,-3.1403,-3.0200,-2.9385,-2.9078,-2.9143,-2.9333,-2.9320,-2.9071,-2.8526,-2.6878,-2.4883
114,-37.1457,-7.0816,12.1650,12.2535,6.4705,-6.8319,-26.3944,-17.3347,-2.0962,-1.0594,-2.2689,-2.7299,-4.4019,-5.1171,-5.3208,-5.2995,-5.1283,-4.8008,-4.7019,-4.7904,-4.9393,-4.9524,-4.7279,-4.4459,-4.2013,-3.9701,-3.7689,-3.6690,-3.5739,-3.4980,-3.4467,-3.4126,-3.3621,-3.2779,-3.1615,-2.9633,-2.7549
115,-25.6714,-7.2034,11.0911,12.8877,10.3395,5.3319,-25.8359,-20.4890,-6.1581,-2.1529,-4.2306,-4.7092,-6.0037,-6.4955,-6.5517,-6.4247,-6.2296,-5.7161,-5.2739,-5.0692,-4.8434,-4.6180,-4.3605,-4.0948,-3.8029,-3.4737,-3.1752,-3.0669,-2.9940,-2.9721,-2.9963,-3.0398,-3.0680,-3.0520,-2.9835,-2.8063,-2.6120
116,-20.2294,-4.2799,13.3044,14.9444,11.8422,9.1922,-12.3448,-23.6026,-11.2715,-3.2780,-3.3937,-3.9102,-4.6570,-4.8798,-4.9538,-5.0081,-5.0181,-5.0028,-5.0217,-5.0949,-5.1938,-5.0543,-4.8203,-4.7023,-4.5670,-4.1537,-3.5847,-3.3139,-3.0800,-2.9099,-2.8126,-2.7912,-2.8047,-2.7951,-2.7481,-2.6001,-2.4180
117,-13.0570,3.0177,19.1443,18.1373,14.5186,12.1709,-0.8034,-20.7033,-13.4904,-5.3463,-2.0757,-0.0613,1.0711,1.0839,0.6512,0.2123,-0.1405,-0.8492,-1.6520,-2.1751,-2.4805,-2.8264,-3.1792,-3.5758,-3.8479,-3.8569,-3.6420,-3.4727,-3.2862,-3.0990,-2.9217,-2.7756,-2.6780,-2.5888,-2.4985,-2.3793,-2.2263
118,-23.2996,-3.5617,17.4927,19.9818,16.5300,14.4033,7.9540,-6.0226,-14.6022,-7.3048,-2.2506,2.0278,4.4714,5.0165,4.6507,4.2341,3.9218,3.2558,2.2919,1.3124,0.3758,-0.5332,-1.2584,-1.8646,-2.4402,-2.9250,-3.2352,-3.3015,-3.3087,-3.2629,-3.1812,-3.0900,-3.0039,-2.8962,-2.7773,-2.6347,-2.4614
119,-66.7149,-24.1826,2.2340,14.5711,11.9826,11.6842,9.3121,1.4806,-12.3573,-7.0372,-1.7506,1.9425,3.5019,4.0764,4.0297,3.8053,3.6128,3.1061,2.2130,1.1182,0.1190,-0.6632,-1.2144,-1.6784,-2.1845,-2.6933,-3.1652,-3.3562,-3.4894,-3.5488,-3.5401,-3.4901,-3.4102,-3.2694,-3.0595,-2.8043,-2.5775
120,-62.4531,-32.6388,-10.4951,10.8738,12.7584,9.5586,6.7999,1.8068,-11.1131,-7.2074,-1.8843,1.3693,2.2714,2.2663,2.0356,1.7126,1.4250,1.1315,0.6630,-0.0816,-0.8007,-1.3101,-1.4795,-1.5764,-1.7446,-2.0109,-2.3784,-2.5621,-2.7161,-2.8363,-2.9241,-2.9720,-2.9742,-2.9145,-2.7793,-2.5875,-2.3942
121,-33.0532,-48.3817,-27.7001,-5.6467,6.4740,7.1541,1.8108,0.9111,-8.3283,-6.0464,-2.6236,-0.6208,0.7899,1.5224,1.7579,1.7668,1.7715,1.6810,1.0656,0.2459,-0.4065,-1.0167,-1.4763,-1.7923,-2.0618,-2.4418,-2.8468,-3.0250,-3.1767,-3.3004,-3.3978,-3.4527,-3.4400,-3.3473,-3.1527,-2.8735,-2.6182
122,8.4777,-18.5699,-29.4685,-11.8462,3.4202,8.1922,1.8983,0.9982,-7.2262,-7.3868,-3.4723,1.2377,3.8084,4.7337,4.6107,4.0657,3.4660,2.4525,1.5120,0.5834,-0.2907,-0.9473,-1.3993,-1.8324,-2.2226,-2.5803,-2.8917,-3.0139,-3.1067,-3.1661,-3.1965,-3.1959,-3.1552,-3.0720,-2.9350,-2.7383,-2.5158
123,3.2777,5.9612,-5.4833,-17.8973,-6.2484,7.9371,4.5792,1.4562,-4.8698,-6.1041,0.0904,5.0775,6.7773,6.5470,5.6354,4.6946,3.8719,2.3305,0.8742,-0.3384,-1.2228,-1.8784,-2.3759,-2.8161,-3.1623,-3.3969,-3.5132,-3.5202,-3.4994,-3.4630,-3.4331,-3.4081,-3.3598,-3.2711,-3.1251,-2.9155,-2.6817
124,9.4743,-2.2209,-1.3613,-15.1084,-18.4404,-4.2902,8.3612,3.7442,-1.9752,-3.1165,-0.2820,3.0653,4.3260,4.1682,3.6236,3.1735,2.8871,2.4441,1.8747,1.1606,0.1390,-0.9309,-1.7078,-2.2014,-2.5356,-2.8000,-2.9763,-3.0265,-3.0600,-3.0885,-3.1183,-3.1381,-3.1293,-3.0922,-2.9915,-2.7939,-2.5747
125,21.3971,7.3560,-0.5285,-10.6010,-20.9531,-17.0125,5.7260,2.9251,-4.5069,-6.3162,-5.7044,-3.9316,-1.6111,-0.5753,-0.4747,-0.5403,-0.4982,-0.3695,-0.4134,-0.7438,-1.2618,-1.8630,-2.3068,-2.5989,-2.8018,-2.8843,-2.9199,-2.9355,-2.9512,-2.9737,-3.0059,-3.0353,-3.0387,-3.0078,-2.9312,-2.7439,-2.5408
126,17.4564,10.9301,7.1476,-0.5828,-11.2860,-19.1464,-0.5280,0.2672,-4.0511,-6.8098,-9.2421,-10.1011,-9.7321,-8.2391,-7.1307,-6.3194,-5.5805,-4.3535,-3.6969,-3.3922,-3.2552,-3.1076,-2.9126,-2.7332,-2.5896,-2.4476,-2.4232,-2.4645,-2.5349,-2.6340,-2.7514,-2.8649,-2.9375,-2.9448,-2.8898,-2.7237,-2.5380
127,12.2256,5.9658,1.0998,4.0679,-1.1421,-14.0396,-5.6412,0.3577,-1.1346,-4.3510,-7.3274,-9.2480,-10.1833,-9.5909,-8.5599,-7.6453,-6.9491,-5.9867,-5.4847,-5.1644,-4.7454,-4.3459,-3.9497,-3.4710,-2.8867,-2.3383,-1.9958,-1.9373,-1.9542,-2.0521,-2.2139,-2.3912,-2.5261,-2.5808,-2.5614,-2.4389,-2.2880
128,-3.2559,16.4860,8.0593,4.2119,2.5566,-8.4130,-10.6066,1.2793,3.4869,-1.2973,-5.5661,-5.1388,-5.0198,-4.7051,-4.2196,-3.8131,-3.4523,-2.8712,-2.6775,-2.7328,-2.8665,-3.1152,-3.3042,-3.4025,-3.3644,-3.1138,-2.8408,-2.7402,-2.6613,-2.6049,-2.5646,-2.5345,-2.5203,-2.5021,-2.4401,-2.2964,-2.1357
129,-15.9915,19.0811,22.6257,14.7286,9.8789,-0.0593,-14.7342,-2.3380,5.3433,0.8980,-1.3831,0.2434,0.5280,-0.0031,-0.6011,-0.9221,-0.9924,-0.8879,-0.9727,-1.2741,-1.6850,-2.1888,-2.6977,-3.1180,-3.4331,-3.4318,-3.1904,-3.0665,-2.9571,-2.8576,-2.7760,-2.7118,-2.6409,-2.5351,-2.4192,-2.2832,-2.1375
130,-32.4388,6.7547,22.6915,19.2608,14.0697,6.4878,-15.8308,-6.7201,4.9731,0.7565,-0.1421,3.8815,5.9021,5.9098,5.1474,4.4136,3.8614,2.9005,1.8156,0.7518,-0.1649,-0.9763,-1.7233,-2.3842,-2.9750,-3.4682,-3.7531,-3.7832,-3.7447,-3.6441,-3.5078,-3.3585,-3.2051,-3.0276,-2.8490,-2.6703,-2.4895
131,-65.6202,-11.8340,8.8795,13.8383,9.5492,6.0386,-11.6589,-6.9977,4.9842,0.2079,0.5542,5.3551,7.6212,7.7665,6.9708,6.0538,5.2925,3.9614,2.5321,1.1398,0.0401,-0.7821,-1.4187,-1.9904,-2.5419,-3.0174,-3.3589,-3.4652,-3.5125,-3.5008,-3.4590,-3.4181,-3.3719,-3.2638,-3.0712,-2.8267,-2.6043
132,-65.0552,-30.2308,-5.7343,8.6909,7.8807,4.3662,-11.7276,-8.8946,1.9845,-1.1106,-2.0438,-1.2208,0.1174,0.7316,0.8503,0.8199,0.7820,0.5790,0.0536,-0.6872,-1.4484,-2.1107,-2.5459,-2.8311,-3.1050,-3.4114,-3.6843,-3.7721,-3.8247,-3.8495,-3.8544,-3.8341,-3.7677,-3.6305,-3.4155,-3.1283,-2.8519
133,-33.7968,-36.4057,-9.7160,10.4576,11.9398,8.2648,-7.7083,-5.7216,1.3462,-1.8245,-1.7313,-0.1656,1.2361,1.3914,0.8716,0.3266,-0.0972,-0.7130,-1.3786,-2.1740,-2.8324,-3.2984,-3.3960,-3.3672,-3.3255,-3.3286,-3.3870,-3.4178,-3.4378,-3.4415,-3.4335,-3.4094,-3.3472,-3.2258,-3.0452,-2.8003,-2.5677
134,0.9863,-22.5800,-23.6286,-0.5368,11.2833,9.1475,-2.7160,0.7657,2.0378,-2.4924,1.5855,5.3839,6.6014,6.7025,6.1681,5.5733,5.1491,4.2641,2.8829,1.2978,-0.0442,-1.1147,-1.8949,-2.4597,-2.9314,-3.3336,-3.6083,-3.6765,-3.7080,-3.7131,-3.7019,-3.6760,-3.6239,-3.5289,-3.3583,-3.1161,-2.8594
135,12.0805,2.7631,-8.9135,-14.9770,-4.0118,2.9664,-5.2856,1.8285,3.7693,-0.8939,1.2262,4.7485,5.5701,4.7969,3.7215,2.8076,2.0847,0.7091,-0.6384,-1.6606,-2.2940,-2.7299,-2.9963,-3.2802,-3.5575,-3.7881,-3.8972,-3.8739,-3.8090,-3.7157,-3.6165,-3.5204,-3.4209,-3.3109,-3.1740,-2.9789,-2.7361
136,18.1389,9.2704,5.1115,-6.3068,-12.1148,-11.0527,-14.8997,-3.8140,6.0040,2.3383,1.1829,2.1233,2.3253,2.3566,2.2701,2.1123,1.9337,1.2185,0.1776,-0.8167,-1.7044,-2.4684,-3.0296,-3.4665,-3.7584,-3.9027,-3.9193,-3.8696,-3.7863,-3.6894,-3.6013,-3.5266,-3.4451,-3.3531,-3.2333,-3.0303,-2.7905
137,17.2514,11.7121,8.0634,-1.6788,-10.1248,-17.2486,-21.9363,-13.1386,2.4006,1.0418,-1.1708,-1.0855,-1.4670,-1.3676,-1.2637,-1.1759,-1.0217,-0.7678,-1.0615,-1.6296,-2.2719,-2.7912,-2.9477,-3.0361,-3.0523,-2.9893,-2.8988,-2.8534,-2.8085,-2.7846,-2.7938,-2.8237,-2.8457,-2.8569,-2.8129,-2.6444,-2.4310
138,12.4853,-6.6616,-0.8593,3.5218,1.0174,-10.3853,-28.0624,-17.6106,-1.3480,-0.6690,-3.6985,-4.3632,-4.8015,-4.8785,-4.6400,-4.3237,-4.0709,-3.8161,-3.8644,-4.0000,-4.1168,-4.1150,-3.9962,-3.8918,-3.7089,-3.4295,-3.2730,-3.2575,-3.2611,-3.2779,-3.2926,-3.2831,-3.2317,-3.1483,-3.0457,-2.8584,-2.6534
139,21.6262,3.0172,-8.2097,-0.3894,4.0952,0.0941,-29.1210,-17.9795,-2.8133,0.1767,-3.5108,-5.8265,-7.0815,-6.5172,-5.5455,-4.8056,-4.2877,-3.7796,-3.8633,-4.1717,-4.2180,-3.9346,-3.4269,-3.0565,-2.7836,-2.5638,-2.4121,-2.3540,-2.2947,-2.2453,-2.2228,-2.2319,-2.2473,-2.2587,-2.2520,-2.1447,-2.0162
140,27.7046,21.2888,9.2147,0.0398,3.8724,3.8078,-25.4457,-19.9196,-4.4683,1.8702,-1.6098,-2.6758,-2.9838,-2.9455,-2.7720,-2.6180,-2.5436,-2.7375,-3.2368,-3.6357,-3.7160,-3.6061,-3.5160,-3.4973,-3.4164,-3.2794,-3.1305,-3.0305,-2.9086,-2.7861,-2.6890,-2.6328,-2.5999,-2.5578,-2.5021,-2.3640,-2.2013
141,32.6281,30.6946,20.4414,7.2201,6.3906,6.2202,-24.2433,-19.7081,-5.8246,0.1080,-2.0049,-2.5595,-2.3873,-2.0968,-1.8785,-1.7846,-1.8085,-1.9306,-2.2003,-2.5469,-2.7545,-2.8097,-2.8325,-2.9113,-2.8764,-2.7504,-2.6708,-2.6287,-2.5639,-2.4832,-2.4074,-2.3514,-2.3092,-2.2740,-2.2488,-2.1577,-2.0171
142,13.7237,27.0604,20.1940,10.9060,9.3140,8.8460,-16.9044,-21.1773,-8.6552,-1.0920,-0.9888,-0.0148,0.3886,0.0868,-0.2570,-0.5170,-0.7286,-1.3043,-2.0761,-2.6914,-3.1334,-3.4737,-3.6486,-3.8300,-3.9747,-4.0102,-3.9483,-3.8751,-3.7702,-3.6507,-3.5507,-3.4694,-3.3546,-3.2081,-3.0738,-2.9149,-2.7113
143,-25.7374,12.6412,12.0262,0.8837,3.2154,6.9788,-9.4013,-22.1693,-9.8271,-4.2835,-2.5157,0.0827,0.9326,0.9740,0.7329,0.4493,0.1798,-0.5434,-1.4244,-2.1634,-2.6865,-3.0300,-3.2049,-3.3728,-3.5110,-3.5955,-3.6510,-3.6630,-3.6524,-3.6180,-3.5768,-3.5466,-3.5055,-3.4077,-3.2479,-3.0271,-2.7871
144,-49.2275,-8.3605,-1.1430,-10.5051,-5.7488,2.7737,-4.7215,-20.6911,-11.7501,-5.4464,-0.9402,1.7460,2.5723,2.4244,1.9478,1.4924,1.1154,0.2758,-0.7369,-1.6579,-2.3850,-2.9319,-3.2969,-3.5606,-3.7414,-3.8915,-4.0074,-4.0278,-4.0197,-3.9878,-3.9541,-3.9355,-3.8964,-3.7914,-3.6002,-3.3284,-3.0329
145,-12.3920,-25.9107,-18.7408,-17.7430,-7.9193,1.6353,-4.9038,-20.9218,-13.0239,-6.2208,-1.4400,0.0002,0.1698,-0.1017,-0.5195,-0.8652,-1.1091,-1.6791,-2.3582,-3.1217,-3.6841,-3.8594,-3.7866,-3.6985,-3.6692,-3.7836,-3.9583,-4.0274,-4.0798,-4.1095,-4.1166,-4.0969,-4.0283,-3.8862,-3.6708,-3.3763,-3.0696
146,3.9056,-3.8382,-19.0061,-20.5918,-7.3111,2.7989,-3.2237,-19.9595,-13.8799,-7.0065,-0.3024,2.6003,2.8133,2.0203,0.9984,0.2327,-0.2295,-1.0573,-2.0097,-2.7567,-3.2962,-3.6759,-3.8245,-3.8493,-3.8245,-3.9266,-4.0618,-4.0889,-4.0832,-4.0420,-3.9748,-3.8833,-3.7582,-3.5935,-3.3950,-3.1531,-2.8827
147,12.7515,16.9643,8.5814,-10.4849,-7.1417,4.2420,3.9336,-10.7306,-14.8913,-6.3924,-0.2646,2.8280,3.6853,3.2340,2.4626,1.7964,1.2497,0.0481,-1.2475,-2.1751,-2.8192,-3.2694,-3.5370,-3.7838,-4.0126,-4.1937,-4.2394,-4.1872,-4.0923,-3.9613,-3.8182,-3.6703,-3.5031,-3.3208,-3.1385,-2.9429,-2.7141
148,14.1083,20.2393,14.8072,-1.7104,-8.7699,-0.6600,5.2758,-3.8932,-14.8297,-6.1203,0.5043,4.4993,5.2307,4.4600,3.5091,2.7974,2.2933,1.1435,-0.2146,-1.3250,-2.1338,-2.8031,-3.2901,-3.7238,-4.0676,-4.2234,-4.1616,-4.0744,-3.9651,-3.8461,-3.7294,-3.6131,-3.4878,-3.3602,-3.2227,-3.0190,-2.7652
149,3.3028,16.1376,14.3190,1.5418,-11.7351,-12.8186,0.7976,-3.0256,-12.8259,-9.6855,-4.2879,-0.5670,0.7459,0.6867,0.2933,-0.0022,-0.1567,-0.5368,-1.1920,-2.0780,-2.8210,-3.4030,-3.6208,-3.6207,-3.4900,-3.3007,-3.1990,-3.1753,-3.1543,-3.1432,-3.1428,-3.1364,-3.1033,-3.0411,-2.9246,-2.7190,-2.5052
150,-12.2016,15.2559,12.5289,7.5963,2.5208,-8.2483,-6.5545,-6.6722,-13.9726,-14.1322,-9.4677,-6.7830,-5.1109,-4.2489,-3.7069,-3.2712,-2.9230,-2.4425,-2.3518,-2.6878,-3.1043,-3.3593,-3.4100,-3.3796,-3.2532,-3.0507,-2.8814,-2.8090,-2.7487,-2.7077,-2.6894,-2.6798,-2.6525,-2.6125,-2.5585,-2.4212,-2.2548
151,-27.3654,10.1841,12.5229,3.2130,1.0665,0.6767,-7.2164,-4.6060,-12.8490,-13.2057,-8.4592,-7.6893,-7.9908,-7.2692,-6.3731,-5.5687,-4.9281,-3.9767,-3.5265,-3.5374,-3.6225,-3.6679,-3.5040,-3.2256,-2.9304,-2.5712,-2.3438,-2.3135,-2.3181,-2.3483,-2.3966,-2.4467,-2.4769,-2.4782,-2.4451,-2.3155,-2.1717
